pool_id,ticker,sigma_ada_228,declared_pledge_ada_228,fixed_cost_ada_228,margin_228,fixed_cost_ada_285,margin_285,z0_k150_ada,z0_k500_ada,f_ada_k150,f_ada_k500_feeadjusted,member_return_per_ada_epoch_k150,member_return_per_ada_epoch_k500_feeadjusted,member_apr_simple_k150,member_apr_simple_k500_feeadjusted,delta_member_return_epoch,delta_member_apr_simple,cost_changed,margin_changed
pool194usk2h8vcq6yw89xs5asrvw22g08kcfy72xyfrnnkg6qrhtlfw,AUTO,760582.431752,100.0,340.0,0.0,340.0,0.0,213580000.0,64070000.0,542.3341351092397,542.3343128499234,0.000266025254676424,0.00026602548836665444,0.019419843591378952,0.019419860650765775,2.336902304154488e-10,1.7059386820327763e-08,False,False
pool195gdnmj6smzuakm4etxsxw3fgh8asqc4awtcskpyfnkpcvh2v8t,SUNNY,33549816.951041,1000.0,340.0,0.01,340.0,0.01,213580000.0,64070000.0,23922.7639254184,23922.842337467224,0.0006958886339151782,0.0006958909477259646,0.05079987027580801,0.050800039183995414,2.3138107863073312e-09,1.6890818740043518e-07,False,False
pool196kpy0628pdlm0qpedsnnnctrunyx3cvt0ugalrj4a2mxr72uk6,,5798665.984695,100000.0,340.0,0.02,340.0,0.02,213580000.0,64070000.0,4135.315577124067,4136.650221943117,0.0006414249890230952,0.000641650549854866,0.04682402419868595,0.046840490139405215,2.2556083177074568e-07,1.6465940719264435e-05,False,False
pool1980svf2cxnfy66s5jgjv7y22xud75z9kfe6n0c3y54s62w56435,HYPE,503534.801418,25000.0,340.0,0.03,340.0,0.0,213580000.0,64070000.0,359.0579742665355,359.0859500371725,3.671292428344675e-05,3.790393431283144e-05,0.002680043472691613,0.002766987204836695,1.1910100293846876e-06,8.694373214508219e-05,False,True
pool19a88drt8dx3wu29e85vcl96wjsjt9vlnlj5tr4ydjqq86sfa84w,,984124.550022,1200000.308687,340.0,0.012,340.0,0.02,213580000.0,64070000.0,,,,,,,,,False,True
pool19ae6xhzsscypyha0sszv90xwjsh20hxecxjpcqynshfawvwxqnn,GENE,6446348.40089,1000000.0,340.0,0.018,340.0,0.018,213580000.0,64070000.0,4602.060262940975,4615.095193091883,0.0006492579857505371,0.0006512436527688484,0.047395832959789205,0.04754078665212594,1.985667018311382e-06,0.00014495369233673088,False,False
pool19asxjgd6ah9ddzauwede4wpt9vsp6s4ax5nz297wt47evc9sn7z,,497.454657,7890000.0,340.0,0.0,500.0,0.0125,213580000.0,64070000.0,,,,,,,,,True,True
pool19ejln2jcpg5dphc8m5nh8sya49sycsqj0v2cjxw6nku966cc8nu,POP,54964406.105711,50000.0,340.0,0.05,340.0,0.05,213580000.0,64070000.0,39195.17508071981,39201.59890784006,0.0006715694563440118,0.0006716804852115393,0.049024570313112865,0.049032675420442366,1.1102886752741362e-07,8.105107329501194e-06,False,False
pool19f6742plmyxw4w4tzhew003q67cf2w7c66v28mtk6f7fxf80ak7,,516.461389,2.0,340.0,0.03,340.0,0.03,213580000.0,64070000.0,0.36826330779371874,0.36826331019852215,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool19f6guwy97mmnxg9dz65rxyj8hq07qxud886hamyu4fgfz7dj9gl,BERRY,272387.774547,45000.0,340.0,0.009,340.0,0.015,213580000.0,64070000.0,194.23662448088263,194.26056596958566,0.0,0.0,0.0,0.0,0.0,0.0,False,True
pool19frt3kaxxk4vr4x3wnaapntu0ul0dsesu77wfqaawc5h5ffgfgt,,2919556.857002,750000.0,340.0,0.05,340.0,0.0499,213580000.0,64070000.0,2083.4303421345057,2087.3112449337696,0.0005672980202648082,0.0005686206829060692,0.041412755479331,0.04150930985214305,1.3226626412609797e-06,9.655437281205152e-05,False,True
pool19ht066hngsjfnv3mfsc8u9fgzl4w5qcrmh8l6zppwph6s2t7jn4,4GOOD,4842964.195768,1000000.0,340.0,0.03,340.0,0.03,213580000.0,64070000.0,3457.1521414763884,3466.363598719316,0.0006243361410506168,0.0006261811089596192,0.04557653829669502,0.0457112209540522,1.8449679090023824e-06,0.0001346826573571739,False,False
pool19lz8nyz0jjpdrdtnjaar4untk4th23gpg5s7aegn7480zff4vgq,MS5,101496.148116,100000.0,340.0,0.025,340.0,0.025,213580000.0,64070000.0,72.37208390548585,72.37248171737392,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool19r33az023gn3n8p2x35hq00j2dxc8vwln0nanpcfuvc8759cvkz,,5695831.00233,25000.0,340.0,0.0499,340.0,0.0499,213580000.0,64070000.0,4061.559967616088,4061.8914837767725,0.0006207793250511874,0.0006208346240065351,0.04531689072873668,0.04532092755247707,5.529895534778055e-08,4.03682374038798e-06,False,False
pool19tgayrt6zusdfjgtpga5mxjh6s4ep7t7es8t5d6ee4u5qtf65n4,BGADA,60444.132517,25000.0,340.0,0.01,340.0,0.01,213580000.0,64070000.0,43.10063644124224,43.102709237692125,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool19u2lzwnmkz3gqqmx9sahhys8nqvwzkl8dqu7m474m0zsj3acjfj,,532.61831,510.0,340.0,0.0,340.0,0.0,213580000.0,64070000.0,0.3797840268954972,0.37978405386251485,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool19ut4284xy9p82dd0cglzxweddfqw73yennkjk6mmp650chnr6lz,ELEMT,2219429.761893,100000.0,340.0,0.019,340.0,0.019,213580000.0,64070000.0,1582.7789775029005,1583.2753841519145,0.0005493150528406413,0.0005495344672735934,0.04009999885736682,0.04011601611097232,2.194144329520191e-07,1.6017253605497394e-05,False,False
pool19uynx6nxcdksmaqdcshjg487fap3rs3axyhrdqa7gdqgzgxss4y,JAPAN,68311022.571689,50000.0,340.0,0.05,340.0,0.05,213580000.0,64070000.0,48712.661752586064,45695.87294727744,0.0006727176220606317,0.0006307632015710903,0.049108386410426114,0.046045713714689594,-4.195442048954138e-05,-0.0030626726957365207,False,False
pool19vpp0udh6qtu5dv9dwssamqsttx7z7n9ml2wed67j0pdkck9vnj,,734065.125143,11886.0,340.0,0.023,340.0,0.023,213580000.0,64070000.0,523.434464890257,523.4545319565185,0.00024414110691182734,0.00024416781506491345,0.017822300804563394,0.01782425049973868,2.670815308611395e-08,1.9496951752863184e-06,False,False
pool19wypxkajsrhk9cce8me6yyp3cx2yvq3823nesqgn8d78ju8crwq,,1065067.331212,25025.0,340.0,0.025,340.0,0.025,213580000.0,64070000.0,759.4733901911926,759.5342523909978,0.0003840006574711141,0.0003840563728640015,0.028032047995391326,0.02803611521907211,5.571539288745176e-08,4.067223680783978e-06,False,False
pool19x60wat4eu8sh42s05th8l4p6e9rmmnc6g2a64lj4npag7zj5cx,SNODE,202177.993461,100000.0,340.0,0.008,340.0,0.008,213580000.0,64070000.0,144.17346251338424,144.1974394803055,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool19xhza3f7nye6j5p6stsnkpvadejztnqvck0ge3l2uy9gvsvy05f,ARUBA,24220.847217,0.0,340.0,0.02,340.0,0.01,213580000.0,64070000.0,17.2706991823898,17.2706991823898,0.0,0.0,0.0,0.0,0.0,0.0,False,True
pool19ygh8apuc2qz0u9kr4wj9qj33xhw70n7z286xll0g6ltgccuq42,GHISX,215138.903438,10000.0,340.0,0.025,340.0,0.015,213580000.0,64070000.0,153.407063644139,153.41185918077804,0.0,0.0,0.0,0.0,0.0,0.0,False,True
pool1a2gt2mvuf5zvtqlvw2xgks2efze3p4r985ft62q64lua7gx7lal,,1568617.044949,10000.0,340.0,0.0,340.0,0.0,213580000.0,64070000.0,1118.5195544022872,1118.5559899142038,0.0004963095083718148,0.0004963327361647513,0.03623059411114248,0.036232289740026846,2.3227792936460212e-08,1.6956288843615955e-06,False,False
pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,198499286.484774,25000.0,340.0,0.009,340.0,0.0147,213580000.0,64070000.0,141545.08375484645,45690.52506482282,0.0007049609118458297,0.00022510847841157063,0.05146214656474556,0.016432918924044655,-0.00047985243343425904,-0.03502922764070091,False,True
pool1a3kdettzvvlqvkl9m9hwe63ggeq5fgvz0twqew5c62dzx99vsed,LEAD,6930243.350042,25000.0,340.0,0.01,340.0,0.01,213580000.0,64070000.0,4941.789831470199,4942.193511080541,0.0006573754633201859,0.0006574331298109644,0.04798840882237357,0.0479926184762004,5.766649077850426e-08,4.209653826830811e-06,False,False
pool1a3u8zuz7fqavxgl48s8k37w8w6njk7zevlzyfjdlzxfexjcue6a,AAA2,16944381.475144,0.0,340.0,0.025,340.0,0.0275,213580000.0,64070000.0,12082.208052717198,12082.208052717198,0.0006756607119707197,0.0006739282486066922,0.04932323197386254,0.049196762148288525,-1.7324633640275434e-06,-0.00012646982557401067,False,True
pool1a44zldps27avv82mamm2lj33mrrkqdzt39nyrgn5dkk3jtm0wrp,,478981.32573,3000.0,340.0,0.01,340.0,0.01,213580000.0,64070000.0,341.53954060111784,341.5428782031408,3.1820555692515913e-06,3.1889540135650246e-06,0.00023229005655536617,0.00023279364299024679,6.898444313433275e-09,5.035864348806291e-07,False,False
pool1a58fg4u3mcr2zwyqlc4dqd6mnwqjmcussmpmcml9lrmszwedmfy,,37857.855379,100.0,340.0,0.0075,340.0,0.0075,213580000.0,64070000.0,26.99458518852129,26.99459401332354,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1a600v0jd2z3yajazd80phln3exekumm7g56d9yvlrh6vx8dx2fc,POP3,68772447.525742,50000.0,340.0,0.05,340.0,0.05,213580000.0,64070000.0,49041.70438758353,45695.87294727744,0.0006727493470533594,0.0006265311305633758,0.049110702334895236,0.045736772531126436,-4.62182164899836e-05,-0.0033739298037688027,False,False
pool1a6ccp9fpgn40r2jl7fapjv3224swqf72z5gt4cgwctnk5etfjlr,,202128.631712,40000.0,340.0,0.0165,340.0,0.0165,213580000.0,64070000.0,144.1345185908259,144.14969104035274,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1a6v2wt0m8wjra80zuw00sfdxn4w52cna96gcaglzvred6gnsusx,MS1,159656100.8059,100000.0,340.0,0.085,340.0,0.085,213580000.0,64070000.0,113858.92951549341,45706.56871218669,0.0006505847254340438,0.0002599988986460129,0.047492684956685204,0.018979919601158943,-0.00039058582678803093,-0.028512765355526257,False,False
pool1a6ysvnx24xsjh2f6ehgmx7yu9q45fd7lsk88v2swxkek7pkxtgp,VIVI,148858.163794,15000.0,340.0,0.02,340.0,0.02,213580000.0,64070000.0,106.14547283253395,106.15016723009343,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1a734a2f7kex3t9vh6f7rv7j554w4s0tgw324hkngeufsv92gzct,,1239137.542607,1000.0,340.0,0.0,340.0,0.0,213580000.0,64070000.0,883.5694964836207,883.5723903234576,0.00043866760371089573,0.00043866993907701725,0.03202273507089539,0.03202290555262226,2.3353661215150603e-09,1.704817268705994e-07,False,False
pool1a9xyvnnfjnujzy0n2mpf4rztdwrssraw5p5f06mqlgn4s06z0nw,LAGO,928050.748474,15000.0,340.0,0.02,340.0,0.02,213580000.0,64070000.0,661.7612268766496,661.7932465785105,0.0003397723700536951,0.00033980618211394643,0.024803383013919742,0.02480585129431809,3.3812060251322846e-08,2.4682803983465678e-06,False,False
pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,5368660.612194,150000.0,340.0,0.02,340.0,0.02,213580000.0,64070000.0,3828.9133801685703,3830.748670330462,0.0006368692974927888,0.0006372043129628615,0.046491458716973584,0.04651591484628889,3.3501547007266756e-07,2.4456129315304732e-05,False,False
pool1ag6ae29hrcjhcjaqp56hwhwj9geszjerwqrkjz6xndmcq3u9k80,,1967.312227,1900.0,345.0,0.045,345.0,0.045,213580000.0,64070000.0,1.4027940669993975,1.4027943662488689,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,,1845414.274484,1000.0,345.0,0.0499,500.0,0.0,213580000.0,64070000.0,1315.8763299885602,1315.8806408500689,0.000499849607687712,0.00044211245796188444,0.03648902136120298,0.03227420943121757,-5.773714972582758e-05,-0.004214811929985413,True,True
pool1ahw4989fry5qhxemm5dy55syj8xy7sl0cvhycpcsxlmpsz9x853,SITG,421869.389848,5000.0,340.0,0.0,340.0,0.0,213580000.0,64070000.0,300.81647541675517,300.82134746270924,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1aksxtgqz36vtvnf3rrgrzz9qxrvjv4p2ukqcdyv5q66s5eqhql9,,2706.387384,110000.0,345.0,0.03,345.0,0.03,213580000.0,64070000.0,,,,,,,,,False,False
pool1apts5675m9f6tkp4ed2jeu35azt7a0hxd3dypzjvwr2hxu6lg9a,ANON,42560.763144,0.0,340.0,0.007,340.0,0.007,213580000.0,64070000.0,30.347994463094206,30.347994463094206,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1aqg6fvhcaulvss2ruvpx6ur9vj7pejvdcxv6xp0qlwuwx94evf0,SARGA,15397683.715052,25000.0,340.0,0.02,340.0,0.02,213580000.0,64070000.0,10979.718643102979,10980.61732724535,0.0006771748571538772,0.0006772320547477375,0.04943376457223304,0.04943793999658484,5.719759386035774e-08,4.175424351806115e-06,False,False
pool1arsqn9w87wpqlm0sre66gs79dcs0jmwulytgke3vut7u62lttu7,LATIN,2656511.540051,50000.0,340.0,0.038,340.0,0.0,213580000.0,64070000.0,1894.3587553910043,1894.6636679044093,0.0005628784592659587,0.0005852275228115751,0.04109012752641498,0.04272160916524498,2.2349063545616427e-05,0.001631481638829999,False,True
pool1ax6nusmcp8h8alsqmueqvxu46h37fmvfyr2y6w9l6486cy2rq06,,321.624382,20000.0,340.0,0.01,340.0,0.01,213580000.0,64070000.0,,,,,,,,,False,False
pool1ax8znp3yeeh0udrr2vvtm4wkxjldwv4mywycn573km7fu20y5xa,,106567.821135,50000.0,340.0,0.1,340.0,0.05,213580000.0,64070000.0,75.99112486407526,75.99774802750993,0.0,0.0,0.0,0.0,0.0,0.0,False,True
pool1axgtae69sdv7tnqru3enjdln0hff9k7n8awlh9xxzq92cdgmq53,,7.62,0.0,500.0,1.0,500.0,1.0,213580000.0,64070000.0,0.005433448573898012,0.005433448573898012,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1c24g8qlmmhxrutsaus20dzy84vnaws2839ssqltcaqnwsa4ssy5,,167962.411036,100000.0,340.0,0.025,340.0,0.025,213580000.0,64070000.0,119.77257892241633,119.78854278111746,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1c25428845rm7sp2cja9jgahpr5kll29srjdzzh84pu84uzanqfc,,1166509.392787,1.0,340.0,0.0,340.0,0.0,213580000.0,64070000.0,831.7806831469697,831.7806858733388,0.00042158313185290143,0.00042158313419010424,0.030775568625261804,0.03077556879587761,2.337202805423322e-12,1.706158047959025e-10,False,False
pool1c55n72ag3tz8g7rntzuu9a86u7eugsy008xl3xsje8kwgvz2vdz,,182358115.581967,30000.0,340.0,0.035,340.0,0.035,213580000.0,64070000.0,130036.11477073572,45691.59464131374,0.0006863239969021507,0.00023999090300533634,0.050101651773857,0.017519335919389555,-0.0004463330938968144,-0.03258231585446745,False,False
pool1c7fwfs90r2v6z5zeyhkwhklfc3dcccfu53d7kstd3x84jurpy55,,84067.871098,70000.0,340.0,0.015,340.0,0.015,213580000.0,64070000.0,59.94566727434273,59.947988373740145,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1c89d4drtwn0048mekkdkzllz559ahnntxelyw2mppxnmc36hjlx,CLIO1,13955695.559321,1135000.0,340.0,0.025,340.0,0.01,213580000.0,64070000.0,9965.781230656114,10000.643597370039,0.0006724950870414613,0.0006853142590236948,0.049092141354026675,0.050027940908729716,1.2819171982233427e-05,0.0009357995547030402,False,True
pool1c8k78ny3xvsfgenhf4yzvpzwgzxmz0t0um0h2xnn2q83vjdr5dj,,1036231.134618,50100.0,400.0,0.0,340.0,0.0,213580000.0,64070000.0,738.9351354289356,739.0507287737909,0.0003270844931269913,0.00038509818460617703,0.023877167998270363,0.028112167476250925,5.801369147918575e-05,0.004234999477980559,True,False
pool1calq8kjzrvp83l80rtvgmulausl99q4tjfkz2lp227vkymd5wgg,ODIN,143326.68044,180000.0,340.0,0.02,340.0,0.02,213580000.0,64070000.0,,,,,,,,,False,False
pool1cc76kmtcpf6vht32ya5ke9er74dnpy4jh5qpy4klqwp87ygdsu6,,9478806.007799,500000.0,340.0,0.019,340.0,0.019,213580000.0,64070000.0,6763.379608779778,6773.984639072623,0.0006647815548739294,0.0006658791123836749,0.048529053505796844,0.04860917520400827,1.0975575097455425e-06,8.01216982114246e-05,False,False
pool1ccr56kt2f5tzjvztlkf8zhkpvaawkduwfye8ydsk646lz0m4h5x,APOLO,439669.989161,275000.0,340.0,0.02,340.0,0.02,213580000.0,64070000.0,313.5526340436866,313.66004938657943,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1cd7u9yenr0vkzh9kj7nhhy28ye289muhcdgnhyvz7r3z7jwcxl9,WAAC,878489.626526,25000.0,340.0,0.03,340.0,0.03,213580000.0,64070000.0,626.4292746816698,626.4791702214146,0.00031626599569527957,0.00031632108874600105,0.02308741768575541,0.023091439478458077,5.509305072147778e-08,4.021792702667878e-06,False,False
pool1cd987kw92e3nmjywcfwfws79a09rwp0p0xj5mdtr39qukxgp9uf,,139552222.139708,30000.0,340.0,0.035,340.0,0.035,213580000.0,64070000.0,99512.04353133266,45691.59464131374,0.0006857721112597416,0.00031360510178802175,0.05006136412196114,0.022893172430525587,-0.00037216700947171987,-0.02716819169143555,False,False
pool1cduc7ut6grhqyavrmm3gzcdf4qfdsjk7vdwcxy9c0r5fyaxh2sq,POOLS,107878173.836929,10000.0,340.0,0.0189,340.0,0.0389,213580000.0,64070000.0,76923.7195056634,45687.31633535004,0.0006964920199760149,0.00040400485269417337,0.05084391745824909,0.029492354246674655,-0.00029248716728184156,-0.021351563211574432,False,True
pool1cejaj3e490r9ejf854k3pw0kagglczuaqp69g6g5jzyfxjxgn4h,Croco,99.442997,50.0,340.0,0.0,340.0,0.0,213580000.0,64070000.0,0.07090793032823602,0.07090793610616843,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1cew2q6pge250exctkq26lyl0w95923xxa54thd79nv8xy9j3xe6,ARRA,2866732.116546,50000.0,340.0,0.025,340.0,0.015,213580000.0,64070000.0,2044.2672764040556,2044.596780267712,0.00057963581072096,0.0005856940098702642,0.04231341418263008,0.04275566272052929,6.058199149304227e-06,0.0004422485378992086,False,True
pool1cj2uh0ylps28czcjslnz85v2zyf8mld0w5tuqp3amxk4jjwfkgd,,36000.63877,10000.0,340.0,0.01,340.0,0.01,213580000.0,64070000.0,25.670551689231445,25.671159548144853,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1cjjtz6enkc76yytlf2zd86ngdu60e705vq7wq940ncu6506s6n2,,111005082.047431,50000.0,340.0,0.2,340.0,0.2,213580000.0,64070000.0,79157.84185227993,45695.87294727744,0.0005680305110254474,0.0003268742087170206,0.04146622730485766,0.023861817236342505,-0.0002411563023084268,-0.017604410068515156,False,False
pool1cl3fhy6me0nf5jnxahk997r0529aumt967kw4yml5vraq94mdk4,RAID,18758.843112,30000.0,340.0,0.01,340.0,0.01,213580000.0,64070000.0,,,,,,,,,False,False
pool1cn0dqtplwf67fds40hgkf0u5rm4q4azev5qutmgkw5hdyvue2ue,NEDS2,13594736.784167,250000.0,340.0,0.01,340.0,0.015,213580000.0,64070000.0,9697.085982570861,9704.923621502538,0.000681404522192282,0.0006785309575043175,0.049742530120036585,0.04953275989781518,-2.8735646879644904e-06,-0.0002097702222214078,False,True
pool1cpzz6aqljgk97ks728xa76wqg96kj79ndc3gasx7kdnr74wrk70,7CS,284401.985057,1.0,340.0,0.0,340.0,0.0,213580000.0,64070000.0,202.79311841105746,202.79311907576087,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1crprz3rdcwvfxmc0s4gxquh3qeqmscww2qfvpl93q52yyn7agsc,WOW,10637700.386509,50000.0,340.0,0.01,340.0,0.01,213580000.0,64070000.0,7585.753174751467,7586.9917171388715,0.0006743276631574721,0.0006744429283857621,0.049225919410495464,0.04923433377216063,1.1526522828992757e-07,8.414361665164713e-06,False,False
pool1ctzja2cdwyeqnvehmrlclc5wrn9w9acwklk3acn73jrx56d66vs,OCEA2,148400747.910454,25000.0,340.0,0.009,340.0,0.0147,213580000.0,64070000.0,105821.01645245739,45690.52506482282,0.0007043878738903687,0.00030110274358814194,0.05142031479399692,0.02198050028193436,-0.00040328513030222677,-0.029439814512062554,False,True
pool1cuccvs6vdlrxw67kwvzdx3gcl3ha0402mkhhseqmre7u7vdkwev,ADAGO,15877850.606273,400.0,340.0,0.01,340.0,0.0,213580000.0,64070000.0,11321.72351755304,11321.738361215366,0.0006847215376924035,0.0006916388517269911,0.04998467225154546,0.05048963617607035,6.917314034587561e-06,0.000504963924524892,False,True
pool1cuzhrcpp676p4u9yk2vrtj7utmq2dy4ey56uw6znml2f5hrpgpw,MIAMI,109731.601539,500.0,340.0,0.01,340.0,0.01,213580000.0,64070000.0,78.24428224676556,78.24440989638114,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1cxd9pkptpkd6supm4dh0tlu9jfx63l4xjnn2fkvxk50y2j67665,CARL⭐,81413.438238,1000.0,340.0,0.03,340.0,0.0081,213580000.0,64070000.0,58.05201359654297,58.052201543081935,0.0,0.0,0.0,0.0,0.0,0.0,False,True
pool1cyha5jsy6g06w699tw4awy2jw7gxj0azm38yzetr7zls7rkl0t0,PLUTS,127032.033086,5000.0,340.0,0.01,340.0,0.01,213580000.0,64070000.0,90.58092858839069,90.58235480829374,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1d0vm9y545l3y2g9pamx45k4e498nllhd8wy4289vw8mt70am2r8,PLANT,97352.538821,25000.0,344.0,0.07,340.0,0.048,213580000.0,64070000.0,69.41913650830558,69.42336696133205,0.0,0.0,0.0,0.0,0.0,0.0,True,True
pool1d0ze7l6t8gjng564zsfyd7uw7snenpsjh9dacawdpr9g27djq8f,DEVIL,2244711.658518,1000.0,340.0,0.03,340.0,0.01,213580000.0,64070000.0,1600.5961264816988,1600.6013706019269,0.0005447373332103369,0.0005559713436512631,0.039765825324354596,0.04058590808654221,1.1234010440926167e-05,0.0008200827621876102,False,True
pool1d4387s7mszjkeg5w0xppzxdtzsj7aahfqdgeef24emyh70mccmw,,46096.646397,45000.0,340.0,0.3,340.0,0.3,213580000.0,64070000.0,32.86930939543611,32.86942916099674,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1d63tmq02tgtk7yd6g62p9h44w4xqdgz9y8jkmcrztfmmqga540m,CELL,18417.872384,17356.0,340.0,0.01,340.0,0.01,213580000.0,64070000.0,13.132900694660238,13.132944032109917,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1d6x9pl4uz5daucpaql34ma2aewrxnlkcrkuahf9ut6ruxzakrw7,VapE,1386437.098307,20000.0,340.0,0.01,340.0,0.02,213580000.0,64070000.0,988.627725242647,988.6916244100344,0.0004631594529418965,0.0004585262416146528,0.033810640064758445,0.03347241563786966,-4.633211327243663e-06,-0.0003382244268887874,False,True
pool1d70vllztcsgx3ku8h5vnukzz2a7lpzjxfjmuqqvxtj9kq27hygs,LIV,2387078.292597,230000.0,340.0,0.015,340.0,0.015,213580000.0,64070000.0,1702.6060482140338,1703.7715892725566,0.0005622634840479509,0.0005627444309637708,0.04104523433550042,0.041080343460355266,4.809469158198118e-07,3.510912485484626e-05,False,False
pool1dadzh387unlwu37ek693hy9a7w49r22mrmrl9y0fjfhhqe4qtpe,CMINT,507.621786,500.0,340.0,0.02,340.0,0.02,213580000.0,64070000.0,0.36196022287537916,0.3619602317882349,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1dcjycc5mvj9svh9ys482078mnqutu48k3zj7uqzswj7m54a7hzr,JUST,520178.809975,25000.0,340.0,0.02,340.0,0.02,213580000.0,64070000.0,370.9264179136439,370.9553666890276,5.826436789462381e-05,5.831890644815964e-05,0.004253298856307538,0.004257280170715654,5.4538553535829286e-08,3.981314408115538e-06,False,False
pool1dde9jvej6nr4yqfnnlx5ydn036zv7yr098y4p2qs7cvn2l3kuj8,PWP,152.475125,100.0,340.0,0.1,340.0,0.1,213580000.0,64070000.0,0.1087225446896384,0.10872255695422241,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1ddg6t2h9kj6lqlec4ncjs945lzj43m3ggrgdhf5sgzhtygpkznz,FAIR,3063352.512022,100000.0,340.0,0.005,340.0,0.005,213580000.0,64070000.0,2184.623497636543,2185.3175465247627,0.0005991476243577609,0.0005993730566712372,0.04373777657811655,0.04375423313700032,2.2543231347632326e-07,1.6456558883771598e-05,False,False
pool1ddgcpgjcyawxw95se9x8qnc8gxgwjr4fqrk4vk6v9x47s0ggpjp,1PCT8,156156960.158048,50000.0,340.0,0.01,340.0,0.01,213580000.0,64070000.0,111355.695085192,45695.87294727744,0.0007038145339349818,0.00028754603171295465,0.051378460977253675,0.02099086031504569,-0.00041626850222202717,-0.030387600662207984,False,False
pool1ddghnthymd3duklvx5pfunymqg29xe4vlmy89u2efyjdktn33kz,BOOST,238354.409556,61000.0,340.0,0.028,340.0,0.0,213580000.0,64070000.0,169.9696884084596,169.99501579655956,0.0,0.0,0.0,0.0,0.0,0.0,False,True
pool1ddskftmsscw92d7vnj89pldwx5feegkgcmamgt5t0e4lkd7mdp8,,66894.269558,7149.0,340.0,0.05,340.0,0.05,213580000.0,64070000.0,47.69945320337888,47.700451629948475,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool1denmfptpdhy2vp8q92ttrmalf3kynyv7aguudqzeq83d7zpcaeq,ACP1,775727.071129,10000.0,340.0,0.03,340.0,0.03,213580000.0,64070000.0,553.1406287579503,553.1585290468735,0.0002665195241856278,0.00026654190741924404,0.01945592526555083,0.019457559241604815,2.2383233616249127e-08,1.6339760539861863e-06,False,False
pool1df9rj4n0t3zlpak7xnh4ue6t3yh9zlw7a02w4l8askp77up25rt,VEGAS,2321685.826032,100002.0,340.0,0.03,340.0,0.02,213580000.0,64070000.0,1655.703016383777,1656.223380823189,0.0005497005286341758,0.0005555871939018102,0.040128138590294835,0.04055786515483214,5.886665267634361e-06,0.00042972656453730835,False,True
pool1dgmuwu0txducah4pes4e2avlcv98wedml33kdz7ujtrrxk8xv9y,XORN,433640.206675,250000.0,340.0,0.049,340.0,0.013,213580000.0,64070000.0,309.25368960738695,309.3622760562559,0.0,0.0,0.0,0.0,0.0,0.0,False,True
pool1dj4l8qma9zzqqzhsawdkvxrs7qyqyv70kn56ywdqqazscvcqvva,K9K,422666.679764,50000.0,340.0,0.04,340.0,0.03,213580000.0,64070000.0,301.4015636567504,301.4451636845634,0.0,0.0,0.0,0.0,0.0,0.0,False,True
pool1djg8jsygtculv3q2qdrxtnpxfq003pdxcvlw2pvfupq7jm5xpgp,ADAAP,14674222.223836,10000.0,340.0,0.02,340.0,0.02,213580000.0,64070000.0,10463.615621464058,10463.958423965687,0.0006760932986907761,0.0006761161923369586,0.049354810804426656,0.049356482040597977,2.2893646182465567e-08,1.6712361713199864e-06,False,False
pool1dkww2vlysa8lsnuf5rca979zdsyr3zvt59hu7e420yxfunkka2z,TRUE,7652396.01365,40000.0,340.0,0.025,340.0,0.022,213580000.0,64070000.0,5456.8536149149,5457.565864697633,0.000651943818072535,0.0006540408267876659,0.04759189871929506,0.047744980355499615,2.0970087151308886e-06,0.00015308163620455487,False,True
