pool_id,pool_name.name,pool_name.ticker,pool_name.description,active_stake,live_stake,pledged,live_pledge,blocks.epoch,delegators,epochs.0.no,epochs.0.data.epoch_stake,epochs.0.data.delegators,epochs.0.data.block.minted,epochs.0.data.reward.member_lovelace,epochs.0.data.reward.leader_lovelace,pool_update.active.margin,pool_update.active.fixed_cost,pool_update.active.pledge,saturation,f_reward_ada_a0_0.3,f_reward_ada_a0_0.303,f_reward_ada_a0_0.33
pool1xc6la5z92seku86c4rdnuvxjdc3fh8pdtanlgxdy99cxjrkhzkd,,,,2139766562145,,50098496460,,0,6,644,2139766562145,6,0,0,0,0.2,340000000,50000000000,,635.6199295951,634.1576926959,621.2944056876
pool1xcesfga2h2fh7s4es4v2nsu4npc3ayg5x93m4mvt7whn2pfswma,,,,7621654,,7621654,,0,1,644,7621654,1,0,0,0,0.06,340000000,2000000,,0.0022635916,0.0022583799,0.0022125331
pool1xcn2yddehm5ncjx0p24vkguth4rta7zv3getcztflxs3kh9rexd,MONAD,MONAD,* -> Burrito,391496094873,,331868674,,0,140,644,391496094873,140,0,0,0,0.01,340000000,314000000,,116.2724525659,116.0047507867,113.6497802484
pool1xcslzgl6t2pcdr0u8ef2zkjhdyxy8xmgvzp0mcdgrw4k5gtg94s,4FREEDOM,4FREE,Join us in pursuing FREEDOM by staking with 4FREE. Secure the network and support decentralization!,606705734410,,23681863390,,0,29,644,606705734410,29,0,0,0,0,170000000,5000000000,,180.2043194187,179.7895791175,176.1411118061
pool1xcy8wtzrmzdhr2sqjjm8qe0hrxr4dc23zsv9mdfegahv5t0jud9,,,,335336647,,2450653,,0,1,644,335336647,1,0,0,0,1,340000000,10000000,,0.0995932405,0.0993639391,0.0973467765
pool1xdcg6kg0g4y3wqf92f8uh44urz06suglhff036k5yak2g0m8zlc,Adaberry Pi,00000,Delegate to our mission-driven Adaberry Pi Cardano stake pool and be rewarded for helping heal the environment and economy. 🥧 ( π ≈ 3.14 :: ₳ ≡ ∞ ) 😃,51874793209,,34065438468,,0,19,644,51874793209,19,0,0,0,0.0314,340000000,32000000000,,15.4072418181,15.3717754713,15.0597782850
pool1xdgzul0qespnz56zzrckwf4hcryyql9ypc4tya2dlu9a22h43ag,BIKES Stake Pool,BIKES,Stake and ride. Supporting the many ways of traveling on two wheels.,298510364338,,100759426072,,0,36,644,298510364338,36,0,0,0,0.02,170000000,100000000000,,88.6789690850,88.4750253886,86.6809342247
pool1xdwe294ntvnken52vsaar7edxpxeths4dvsm84pm4chyq70r0ny,,,,105303081,,0,,0,2,644,105303081,2,0,0,0,0.2,340000000,50000000000,,0.0312744672,0.0312024615,0.0305690281
pool1xed948ze4guhrkt9zxjmecjvgkvgf8gd8skkzgtacz6gsyk9m5c,Wacky Gold Maxwell,WGM,,70432652339584,,0,,76,9,644,70432652339584,9,76,20947270235,1442487907,0.05,340000000,0,,20918.1313112849,20869.9698424178,20446.2937629101
pool1xfj4dazvq0fszalwm30zr85ka9t65mwpq3vfrprdw35mwan3vq9,Cardano NFT Asian Community,CNFTA,"CNFT COMMUNITY in Asian Community in English, Japanese and Vietnamese, Chinese.",1505382425,,1501139082,,0,1,644,1505382425,1,0,0,0,0.025,340000000,1008000000,,0.4470907557,0.4460613833,0.4370060025
pool1xflehvzad4wr6rrvf6eea65jst5af0r4k0rh4xvmnqgvkzt3xjt,Everstake Partner,EVE9,"Everstake is the №1 staking infrastructure platform, trusted by retail and institutional clients worldwide. Committed to the highest standards of compliance, we deliver secure staking solutions across 130+ chains with a reliability rate of 99.98%",14578400,,13096331,,0,1,644,14578400,1,0,0,0,0.04,400000000,10000000,,0.0043297090,0.0043197403,0.0042320464
pool1xftlxx9slpz59thcgtwgdj3k9e0ntn3p4qnmzs3r84dkx0hccjc,StakePool Service No.5,SPS5,StakePool Service is a proven pool. ITN track record is TOP10's highest performance. Produce by CoinPiace.,22744528299043,,15012343507,,19,266,644,22744528299043,266,19,4991289604,606171445,0.05,340000000,1000000000,,6755.3987985089,6739.8492225489,6603.0597197428
pool1xj5f7a79lnc9v0gjn00fkf2lyzexngka59tpcew5rrkyqveagpt,Green Stake Pool,GREEN,"A Low-Cost, Eco-Friendly and Secure pool to grow your investment with.",417764372838,,2714570705,,0,122,644,417764372838,122,0,0,0,0.0185,340000000,1000000000,,124.0751401455,123.7894850519,121.2765793408
pool1xjhzgchsl2ccvc5pj3aqytv9hh0jnaz63wtfnw4th07tjypm46x,THREE SecureStaking.io,SECUR,We always have a 0% pool on offer. Check other SECUR pools if needed on our website or find us on Telegram. A team of cybersecurity specialists operate high security community pools in the cloud.,53701446621524,,104230275241,,51,2003,644,53701446621524,2003,51,14330140378,643656757,0.03,170000000,100000000000,,15955.4791005783,15918.8076789662,15596.2094587697
pool1xjqjwe0t7uw7wfdygvt99e5wjcuz6ex6rcx2p067aqxp6tsgwgm,NVE Tech StakePool,NVET,NVE Tech StakePool,19705091041875,,83262276353,,27,23,644,19705091041875,23,27,5307442176,2646817072,0.3,340000000,100000000,,5854.1891321951,5840.7293221735,5722.3234746149
pool1xk3ck79lra9c9x5c684lylvg8vlexmh0eh7w90t6s0zvw6k5vn7,,,,1749049326,,2572427,,0,1,644,1749049326,1,0,0,0,0.075,340000000,0,,0.5194585554,0.5182625649,0.5077414456
pool1xk8xt05lck3sm86yzwu2xgrser0t7g4jzrvqhks9u9tg2tca52s,,,,0,,0,,0,0,644,0,0,0,0,0,0.01,345000000,10000000000,,0.0000000000,0.0000000000,0.0000000000
pool1xkrqy49edygfumvw9jxna55c373cmckzqq92m57ng82ycpykcmz,,,,102616550,,102616550,,0,1,644,102616550,1,0,0,0,0.05,345000000,7000000000,,0.0304765815,0.0304064128,0.0297891398
pool1xkwnlr34tjrnkz6u4c0p36cju3xuls4dyynsdkf6cv22ksuhz6q,EMURGO 2,EMUR2,EMURGO Cardano pool,16905917015122,,1253492626,,14,495,644,16905917015122,495,14,3894496562,229603106,0.015,170000000,500000000,,5020.9937513220,5009.4337630882,4907.7406335121
pool1xlfty06hg6q23qvcaxwv3p9ke7ff9n34qpr8tpxt2zflyq20ceh,SAKE🍶,SAKE,追加報酬、低手数料、dApps開発で貢献するプールです。エンジニアが運営しており、高品質な運営と手厚いサポートを約束します。/ SAKE is single pool with additional rewards and low fee. Operated by engineers and promises high quality operation and support.,29895984870515,,104410890092,,26,622,644,29895984870515,622,26,7229179176,431214976,0.009,340000000,25000000000,,8882.5315964448,8862.1163549728,8682.5236292422
pool1xlgmew766a2ndakrn4sn63t00sf5z99w4ncd7k75r5thxqyln92,,,,7395261117,,103613734,,0,5,644,7395261117,5,0,0,0,0.015,345000000,100000000,,2.1963549454,2.1912981123,2.1468131894
pool1xlphlhnjvfeh40vcqf9fdewztsj6kyxq6604kaccpv00umjfu0d,stakefish,FISH,We are the leading staking service provider for blockchain projects. Join our community to help secure networks and earn rewards. Stake. Earn. Relax. 🐠,11626430192207,,559993258506,,12,3345,644,11626430192207,3345,12,2895160177,645863730,0.05,340000000,500000000000,,3460.1653359967,3452.2703189046,3382.8179129058
pool1xlra52x2es7dmsvpmcp2922h89h346awe7yuu664e50yvrzaaqe,COINTAX,CTAX,COINTAX(コインタックス)によるプールです。,26521932779141,,16784580360,,26,11,644,26521932779141,11,26,0,7659657065,0.9999,20000000000,100000000,,7877.3874357421,7859.2558054117,7699.7519897230
pool1xlst0jw9safmz3c8m56zvl4m65y306dcp48hdks8ursmsz2awm2,Optimistic Olive Hypatia,OOH,,55450706,,0,,0,4,644,55450706,4,0,0,0,0.05,340000000,0,,0.0164685712,0.0164306543,0.0160970997
pool1xm4nalvh3yd7pzczlr84w4jlzymwqrnshlpv80u8s6zex997kc6,,,,11700000,,0,,0,1,644,11700000,1,0,0,0,0.04,340000000,100000000,,0.0034748391,0.0034668387,0.0033964593
pool1xmftxwzqqkug8uzl2n2yvxhm6k0tx4rjtel92wjgvrlfk0uqy8c,,,,3496676876,,0,,0,7,644,3496676876,7,0,0,0,0.1,340000000,110800000000,,1.0384948410,1.0361038321,1.0150701454
pool1xmlq3sgssww6kwu8dupgxukzhlk77j40p9c4r3qux3j5z2ysk2c,Cardano Foundation - Private,CF2,Private Stake Pool by Cardano Foundation,76301499880772,,76301499880772,,76,4,644,76301499880772,4,76,0,28867210130,1,170000000,76000000000000,,29246.1080443978,29244.4704004791,29230.0640592393
pool1xmn8ag7jctcpdqk9jtrzk9s7qgs4f3cehkxhtelgpag6c7fjxdm,,,,9074692322,,1000000,,0,34,644,9074692322,34,0,0,0,0.01,340000000,100000000000,,2.6951364180,2.6889311923,2.6343438682
pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,Everstake,EVE3,"Everstake is the №1 staking infrastructure platform, trusted by retail and institutional clients worldwide. Committed to the highest standards of compliance, we deliver secure staking solutions across 130+ chains with a reliability rate of 99.98%",34908842618415,,1496484437,,33,15834,644,34908842618415,15834,33,8941515402,773261603,0.04,400000000,1000000000,,10367.8046762772,10343.9346581920,10133.9502885702
pool1xmtmp6cmmmaatkn3jd9dlht8xjyf7xnqmrurs59kj2ygxuz2jkd,Nirvana,NRVN,Solving world hunger,52448809231,,8359218487,,0,4,644,52448809231,4,0,0,0,0.15,345000000,500000000,,15.5774470841,15.5415861215,15.2261175030
pool1xn4kqt45xh3udf87kmtkdfz8xh9qn6trlqsf39eusk23ufmxhgr,wavepool.digital,SKY3,SKY3 is a Cardano staking pool operated by Wave Pool.,6844185901621,,25946723865,,6,592,644,6844185901621,592,6,1393622055,373989938,0.02,340000000,5000000,,2032.8909872105,2028.2125305758,1987.0561827373
pool1xn6rwtc6m7hnf66006uk3r0yp3yt5cq7u95esu3xg4mk52cva8w,🚀 Cardanaut's LIVE Pool 🌌🏡,LIVE,"Stake efficiently some ADA on our LIVE pool. If you are not yet an official cardanaut staker, don't wait anymore!!! Join our pool of brave stakers.",509631061,,500624074,,0,2,644,509631061,2,0,0,0,0.03,340000000,500000000,,0.1513577789,0.1510092960,0.1479436942
pool1xnaxushl47aeha3mr3uwnxcfkvzj0um6c4zxdr064d3y68z646c,ALPEN Pool for Development,ALPEN,ALPEN POOL - Development Pool,656989443409,,4795654826,,0,7,644,656989443409,7,0,0,0,0,170000000,0,,195.1260413412,194.6768230811,190.7250534252
pool1xnfhm27l9sts2mq85qp2dp0yhw5xw0nt7vxxaa4a89zngykvxu4,[EMUR6] Emurgo #6,EMUR6,"EMURGO is a multinational blockchain technology company providing solutions for developers, startups, enterprises, and governments.",0,,0,,0,0,644,0,0,0,0,0,0.01,340000000,340000000,,0.0000000000,0.0000000000,0.0000000000
pool1xpeupsjcwntlt78ak74kk9ymfhn2pac000yu9dp42qlpz58f0un,Basic Attention Token ($BAT) Pool,BAT,Official Brave's $BAT Stake Pool • 0% Fees • Powered by Clean Canadian Energy.,10704426584,,422524743,,0,4,644,10704426584,4,0,0,0,0,170000000,420690000,,3.1791639973,3.1718444062,3.1074540192
pool1xpfe5q3v3axrjdc8h38taaa93frq3m9pfewxk46x4r6jgy2yj5n,Cardano Maple Leaf,MAPLE,An independent stake pool with lots of love from Canada.,2509402123,,118301369,,0,2,644,2509402123,2,0,0,0,0.05,200000000,100000000,,0.7452797002,0.7435637870,0.7284689117
pool1xply0kq63yvhwl6v090yuf4mxwrq37rse75w69ddw4k7sxwnxd8,,,,188239958,,117322622,,0,3,644,188239958,3,0,0,0,0.99,345000000,100000000,,0.0559062977,0.0557775804,0.0546452544
pool1xpptvfwpqau6qg7j8e4qatkzeartxm7ezux95evgv4zm6xxd3px,,,,2007228,,2007228,,0,0,644,2007228,0,0,0,0,0.05,340000000,25000000000,,0.0005961363,0.0005947637,0.0005826896
pool1xrrrr8gldqz8pjxj6j8c638a9py04xuv66kfgn2dlsx9g52te0t,JAPAN3,JP3,JAPAN3つ目のプール。東京発・安心ステーキングで、あなたの心に安らぎを。複数のステークプールと戦略的提携、災害時にも安心なクラウドサーバー、安心安全平穏なステーキングライフをお届けします。,12697100742161,,56520740646,,19,85,644,12697100742161,85,19,4973335825,625182798,0.05,340000000,50000000000,,3771.7945462215,3763.1186431144,3686.7967887135
pool1xru6f3fflzwkptgm68pncrsncg9ngllv0jk8jnz40m7wusfhazk,Oasis Pool 🌴,OASIS, Independently pledged pool on a redundant hybrid bare-metal/cloud globally dispersed cluster,20758159796429,,5031389035,,22,1168,644,20758159796429,1168,22,0,6481245778,1,340000000,0,,6165.1854713467,6150.9920743361,6026.1328675512
pool1xs34q2z06a46nk7hl48d27dj5gzc6hh9trugw2ehs9ajsevqffx,SN₳KE Cardano Staking,SNAKE,"🐍 SN₳KE is a pioneer Cardano stake pool delivering secure infrastructure, transparent operations and long-term commitment since the Shelley era. Join community: t.me/channel_adasnakepool • DRep: drep1yt56tpzpzu58zy7pz4zwfp32rq95tj3xfxmdrg8k3qhxjlccp47cn",55361104473749,,10089262430,,49,825,644,55361104473749,825,49,13937340749,483502703,0.01,340000000,5000000000,,16442.6018860356,16404.7511867077,16071.7788693120
pool1xsj9s3mfpztls97x7jjql0msmeh5v3wa5vyqhmmmsx8jzsqxrsv,,,,74546244340369,,3151305083,,71,4,644,74546244340369,4,71,19958608921,958146912,0.03,340000000,100000000,,22140.1167115639,22089.1444625787,21640.7419715057
pool1xt0gxs63r5vgjsrzhm7jfuhuqzga9pf8kqvp38qmdzn3wjxudvr,,,,2228964,,2228964,,0,0,644,2228964,0,0,0,0,0.015,345000000,1,,0.0006619907,0.0006604666,0.0006470586
pool1xt0z35f0ms6xt5r8swhtd2xcymqxvk42m8fk5q8fnw8hjhr6yax,,,,97510309,,95940954,,0,1,644,97510309,1,0,0,0,0.01,340000000,50000000,,0.0289600546,0.0288933776,0.0283068203
pool1xt7mjrtnsew3v33lu8sf93upf20sxhmcrfnpm82ra46yxk7uy45,eToro Pool 3,ETO3,"eToro is the world’s leading social trading platform, which offers both investing in stocks and cryptocurrencies, as well as trading CFD with different underlying assets.",57000082283388,,0,,67,1,644,57000082283388,1,67,0,19738339418,1,340000000,0,,16928.7278890085,16889.7515393024,16546.8768839933
pool1xtrwqwu6jn896szjwsyxxjczl6hc9sq4lh5ax68f7dt3gc0y9rx,Nerd Stake Pool,NERD2,Wallace Inc. Youtube Channel and Stake pool,2909886090157,,2500000000,,5,849,644,2909886090157,849,5,1086768307,386255813,0.04,340000000,2500000000,,864.2293832810,862.2396829323,844.7363039255
pool1xucruwwxsym3u9v0m4ex3az5d4vpz9xu877vsl9udpt0q237e9m,Keen Lemon Fermi,KLF,,70027333725618,,0,,72,4,644,70027333725618,4,72,19827782330,1383567491,0.05,340000000,0,,20797.7537916514,20749.8694774727,20328.6315256743
pool1xvaagsvl9prlr20hvg2qv434yss5c88r2ml6n43wcpepxmw85lj,DCOne Crypto Pool,DCONE,DCOne Pool is a group connecting projects on DCOne Crypto with 0% margin and providing the best possible rewards to the community.,10303339938238,,5229422524,,5,55,644,10303339938238,55,5,1132378655,340632288,0,340000000,100000000,,3060.1002519789,3053.0553585588,2991.0814841107
pool1xvfzclnwf0jyc9ekqmamshha9dmw8mpzd9ykgxjjpxnuwdv6mzk,ADAPerks,PERK1,"Welcome to the ADAPerks Stake Pool- A U.S. based, independent single pool operator fully supporting Cardano decentralization and the prosperity of our delegators.",73397057605,,68423871581,,0,26,644,73397057605,26,0,0,0,0.015,340000000,50000000000,,21.7989404162,21.7487549433,21.3072737160
pool1xwqye6mlftwjg706acz5fjqz7gmf4qdye99zsjl03a4ru68ghee,AdaNet.io,ANET,"Bare Metal Infrastructure | Mithril Signer | TestNet Supporter | MD, USA",2877286540390,,735829786948,,4,26,644,2877286540390,26,4,735701849,443147069,0.02,170000000,100000000000,,856.3731441958,854.4197464304,837.2357209753
pool1xwy9ulstsdfwuh0q0jc76hjalvmh2mfal004ep6ka38k5z4zmh3,ZB_Pool,ZBP,Cloud Hosted Stake Pool,8490580319,,5007027031,,0,3,644,8490580319,3,0,0,0,0.02,345000000,5000000000,,2.5216782301,2.5158725708,2.4648002297
pool1xx3wxlhxu2l8qcvdvealhsry8r0ge966lmpp45ztkte77lx3qq0,,,,903951793,,0,,0,3,644,903951793,3,0,0,0,0,340000000,1000000000,,0.2684689796,0.2678508622,0.2624132884
pool1xxhs2zw5xa4g54d5p62j46nlqzwp8jklqvuv2agjlapwjx9qkg9,The Swimming Pool,SWIM,Dive into our pool featuring competitive pledge and low margin!,13565501063279,,6007918140,,14,2009,644,13565501063279,2009,14,2123488016,2000939587,0,2000000000,0,,4028.9768693821,4019.7015712828,3938.1068436417
pool1xxjcu9djguspkrctjgszvzcagy7pzy8vxqfaqtl5xy9824fz2qg,Band Pool,BAND,Help support bands in the music industry by staking to this pool!,994008,,994008,,0,0,644,994008,0,0,0,0,0.03,340000000,1000000000,,0.0002952152,0.0002945355,0.0002885562
pool1xxvcz8dem4xufzn74v2y7fs709mfw3tpq963thzg5en5jrkv67a,Empowering Cardano's Future in UAE,DUBAI,"Enterprise level Cloud Infrastructure, 24/7 cyber security and performance monitoring, 100k pledge, 3% fixed fee. A Premium Pool to generate Rewards and support Smart Contracts, DApps and DeFi.",351319630912,,100016617727,,0,83,644,351319630912,83,0,0,0,0.03,340000000,100000000000,,104.3690403281,104.1290319393,102.0176799481
pool1xytvsd9qnvqxpthh9p8k85e823trvn3npxeur8kr9zhkqz5uls9,ADAvault,ADV,"ADAvault has been reliably making blocks since 2020, with permanently fair fees.",71255621310204,,254542510350,,78,3466,644,71255621310204,3466,78,22580839126,419929865,0,340000000,250000000000,,21183.3872879867,21134.8230042555,20707.6033654169
pool1xznpgmkfkf4f5wzks85z778v2s94vhmjxc60m8tphvypj6jp2w2,MGATE,MGATE,No Description,44300614855,,2387264208,,0,5,644,44300614855,5,0,0,0,0.999,170000000,2000000000,,13.1571671282,13.1268754885,12.8604001624
pool1xzpjn9f5nk52lnfzskuxey3r3h5fh8z78389qsd6vwyfcqum796,Eastern Bloc,SLAV,Best place to protect your ADA from Western spies.,196688199,,101376006,,0,3,644,196688199,3,0,0,0,0,340000000,100000000,,0.0584153829,0.0582808887,0.0570977438
pool1xzsckz6hd64pnle2c88e3gccccyfs7w6eauxuffpcc5sx2mtekx,ItrgPool,ITRG,日本のシステムエンジニアが運営している安定安心のプールです。日本国内設置の自己運営サーバでハード・ソフトともに迅速対応ができる環境です。,41911162014,,3390625033,,0,13,644,41911162014,13,0,0,0,0.05,170000000,1000000000,,12.4475471791,12.4188897039,12.1667901104
pool1xzu4pva0k4y6geukd9uvvl3t3s8q8alzwahf575y5fj6cnkd5y2,,,,4181614335537,,50479585041,,3,10,644,4181614335537,10,3,0,883880981,1,170000000,22000000000,,1242.1575211708,1239.2999962907,1214.1623714052
pool1y046n8u3uz552nmhz9wx7jv2gn9lytyvwlntetkyavvq52nzqzs,Staking Prime by PwC OPS 🔥 24/7/365 Availability,PRIME,"Minimum fees guaranteed, this pool is dedicated to my daughter Agathe who is born the 17th May 2020 ❤️",38198719,,36313357,,0,1,644,38198719,1,0,0,0,0.005,340000000,250000000000,,0.0113448209,0.0113187008,0.0110889227
pool1y0lq6rjckxxly36gf3wdsxzjzg97mq9c90una3vfq8pu77g7zkf,Meshnet,MESH,We the people,121135163694,,10000000,,0,149,644,121135163694,149,0,0,0,0,340000000,22629391454,,35.9765147902,35.8936832275,35.1650145927
pool1y0mz6yevqk34gk4tml37a62h69tg59sfz6vslzv4sf5fvsjhvpw,,,,16093637749,,0,,0,8,644,16093637749,8,0,0,0,0.02,345000000,50000000000,,4.7797267443,4.7687220019,4.6719133652
pool1y0s5vwg2rdvfnynyhhgh08hdrd74p6rfhwxzvrxvfnrvjuddyf2,Iluka,ILUKA,Low fees always. We love Cardano,168057610,,228512803,,0,1,644,168057610,1,0,0,0,0,170000000,0,,0.0499122358,0.0497973189,0.0487863959
pool1y2433yepkpw5xwps004zlz23xuja9xp2ckplak5lp72qss37333,,,,153279888,,99430944,,0,3,644,153279888,3,0,0,0,0.01,340000000,50000000,,0.0455233354,0.0454185235,0.0444964939
pool1y24nj4qdkg35nvvnfawukauggsxrxuy74876cplmxsee29w5axc,ADA Capital•🌍ADACT•👽CardanoBI•⚡Orcfax•ADA•METERA,ADACT,"ADA Capital • Mainnet Pool • You Stake, You Earn, We Build • Earn extra tokens: METERA, FACT • We have delivered CardanoBI and are building renewable energy solutions on Cardano🌞",656138459943,,154045198244,,1,84,644,656138459943,84,1,96205831,198516023,0,170000000,130000000000,,194.9588280659,194.5108480690,190.5699714045
pool1y44fkeps7ftnnf495a7grfrwtt7hxcntaenyzu4x4vah5cud0mt,,,,6137984146,,40052708,,0,23,644,6137984146,23,0,0,0,0.02,340000000,340000000,,1.8229496385,1.8187525201,1.7818305012
pool1y49e700dnx8lpvznmysgzw203mjq6l7um85ka4ys6x0zcwgs77w,NAP2-Nekota ADA Pool,NAP2,猫のアイコンのNekota ADA Poolです。初期テストネットから既にプール運営開始。多くの経験を通して、皆様に福を招くプールとして、ベストパフォーマンス目指します ,5153101281289,,21806858754,,7,29,644,5153101281289,29,7,1662792523,398742484,0.03,340000000,20000000000,,1530.5729046505,1527.0502289205,1496.0612770106
pool1y4yyg9zq2000akup68w68r0m42td2h2h5cz282ua4u985nzszkv,,,,100080187162,,100042430950,,0,3,644,100080187162,3,0,0,0,0.02,340000000,100000000000,,29.7233140980,29.6548799516,29.0528652797
pool1y53awxsm6cmksp8qht8qfq5f5c69t6mrgrdcresk5y0ecv2yj93,RAMEN by 🥝Kiwipool Staking,RAMEN,Solar-powered | OG est 2019 | Plan A 🇳🇿Baremetal | Plan B ☁️ | Plan C 🇳🇿Baremetal+📡Starlink+☀️Solar,5552180690101,,175685954872,,4,800,644,5552180690101,800,4,796464490,382719418,0.02,340000000,175369000000,,1650.0568655417,1646.2686648714,1612.9438920581
pool1y6gnk7t3n6rvpr67f68mehxgqs5x24n0esz9l5j7m4aqzn4e0qw,n/a,N/A,n/a,58982997094048,,66218753498,,57,2,644,58982997094048,2,57,15940821884,851496724,0.03,340000000,0,,17522.1307582498,17481.8329417139,17127.3333526388
pool1y6z9q5hgneup3j5s40jauhd6wq6qux7gkcfwnzfaynnsu0edy2g,Pool,Pool,Cardano Stake Pool,42078223135275,,2173973909,,43,2,644,42078223135275,2,43,11957432650,710461726,0.03,340000000,100000000,,12497.1184814235,12468.3464255557,12215.2388664171
pool1y89sy2e927hvvt66wnukx5xnnrarzxrt55eypttaw3n06u0uam4,Tre Viet - Bamboo Pool,BBO,We are especially interested in the development of the ecosystem and the philosophy of Cardano,591948961445,,10640550809,,0,103,644,591948961445,103,0,0,0,0.01,240000000,10000000,,175.8128714411,175.4081544880,171.8478624945
pool1y8g5sk4maqzpg6k04t0e8x296xtumuph7k4ya8rsfqh9xhc5a7h,ADAPooler,APULR,New Zealand based ADA Pool,767476074,,101421657,,0,3,644,767476074,3,0,0,0,0.05,345000000,100000000,,0.2279364787,0.2274116833,0.2227950620
pool1y90zp3ysrwzttwqhm2gjc7gp4d7tg2n6zsw3sp3lyk7vjxc56d6,BigRoi StakePool,BROI,Maximize your ADA with the most reliable pool,0,,0,,0,0,644,0,0,0,0,0,0.025,340000000,50000000000,,0.0000000000,0.0000000000,0.0000000000
pool1y9rdlv5tksudwrx47afjx47grd4tyh24zccffjtp32u0cfpegvk,SPP Stake Pool,SPP,日本人運営。収益性が高く、安心安全なステークプールを心がけています。,3325533032841,,398167164,,7,20,644,3325533032841,20,7,836007552,1226207795,0.5,390000000,100000000,,987.6675308642,985.3935609391,965.3894646061
pool1y9xftc4cq0svcv0gjdtusnvllrg5v5rn0d24g8r4m7tnsem6ve8,Input Output Global (IOHK) - Private,IOGP,Our mission is to provide economic identity to the billions of people who lack it. IOHK will not use the IOHK ticker.,0,,0,,0,0,644,0,0,0,0,0,1,500000000,64000000000000,,0.0000000000,0.0000000000,0.0000000000
pool1yc6f3cqsc7jfh07hcns64v5cp8720mve870pgxf2wkr3u8l7tse,Hyperlink Pool,HYPER,We are supported by Korea-Hodler-Community. We prepare for the era of hyperconnectivity. We are operating as Hybrid Pool.(Baremetal & Cloud Server),30265603285085,,401373443001,,30,2341,644,30265603285085,2341,30,8407561163,439539475,0.018,170000000,300000000000,,9002.5746376863,8981.9854581579,8800.8626006529
pool1ycksh8m4ees8jf6f9muvpqxmprj7j2wk72h2qxcn7ykswv408w6,,,,7050428078,,2002623942,,0,5,644,7050428078,5,0,0,0,0.15,345000000,2000000000,,2.0939520765,2.0891311209,2.0467212104
pool1yd67ecxptd70flavhu9m4x9pj460fpy3pttlcfs5wvjlwzs79vw,ADAPrim,APRIM,Come to our stake pool and together we will give IT development in the Far East,5154646,,5154646,,0,1,644,5154646,1,0,0,0,0.02,400000000,490000000,,0.0015309030,0.0015273783,0.0014963714
pool1yd67lvc04eztwrpnefqh3g4dsydmezwgrg6ce4km728v6sg8zwf,ADA Made in France,FRADA,A robust and trusted Cardano stakepool 100% hosted and operated in France. Powered by low CO2 footprint french energy,1508734474491,,91354284305,,1,159,644,1508734474491,159,1,114761108,179896010,0.02,170000000,50000000000,,448.2352845554,447.2047635126,438.1392776470
pool1ydcx8pf36rttvgyak63kqpgkqgrwp94k6a723zsxer0sja9t3d8,,,,2491888820,,2491888820,,0,1,644,2491888820,1,0,0,0,0.01,340000000,2000000000,,0.7400780154,0.7383740753,0.7233845264
pool1ydgmfmxpuateqwz028lpgypsdchs5m0tzes732qdragdg4jp0uf,focPool,1FOC,FOC's,39983004,,26631686,,0,2,644,39983004,2,0,0,0,0.002,340000000,26000000,,0.0118747446,0.0118474044,0.0116068932
pool1ydz2znwyh3409v55r3psgc70w2ykvqjkkagx3f5ep96vgp0vlmr,,,,17853779131,,10746446871,,0,3,644,17853779131,3,0,0,0,0.01,340000000,10000000000,,5.3025673238,5.2903596795,5.1829691248
pool1ye4zrxf0w7d7drq5wmat36dlzq270dxy9rhgcwufnaja644vwr9,Nu.Fi & AdaLite H,NUFIH,Nu.Fi & AdaLite H,18972783961,,1007816010,,0,8,644,18972783961,8,0,0,0,0.03,340000000,1000000000,,5.6348389362,5.6218656083,5.5077393399
pool1ye53d6kl460egekdnunjl4tx5zhs5puze8nqkfxyjuae7364w74,,,,147661322,,0,,0,1,644,147661322,1,0,0,0,0.06,345000000,0,,0.0438546444,0.0437536744,0.0428654419
pool1yechqtexl9r7esg5scwynqalmjrpd5l69wkwrrw54y0x26eljpq,ICRYP NETWORK,ICRYP,"International Crypto Network, Bare Metal Server. Support Single Pool Operator. Cardano Fans, God Bless you all. ",1584279164,,202349000,,0,6,644,1584279164,6,0,0,0,0.03,170000000,100000000,,0.4705229907,0.4694396716,0.4599097216
pool1yemdr25t4g3ev038yn433dt58d8p52nee7kmcykjlhye6hshu9m,AstarterPool2,AA2,The second Astarter official staking pool,250887445558,,0,,0,42,644,250887445558,42,0,0,0,0.99,340000000,20000000000,,74.5175744661,74.3460597200,72.8372457884
pool1yet04d4ykpp7me8uc2jx2glxrx88kt9uhmv6jeh7xkmtu5zucna,AutoStake IV,AUTO,Earn higher Yields with AutoStake.com,274420394452,,100000000,,0,117,644,274420394452,117,0,0,0,0,170000000,100000000,,81.5014609763,81.3138140284,79.6630852388
pool1yfacynd0va3rw27tjldfz05f6hfjhfv36wwdhn3dy2hfqq00w8y,Paradise Staking Pool,PARAD,Build you paradise portfolio with high staking rewards at paradise staking pool,103161211498,,62680039603,,0,25,644,103161211498,25,0,0,0,0.01,170000000,50000000000,,30.6412651611,30.5707465051,29.9503944184
